,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,access,bind,brk,chdir,chmod,clock_gettime,clone,close,connect,dup,dup2,epoll_create,epoll_ctl,epoll_wait,execve,exit,exit_group,fchmod,fchown32,fcntl64,fdatasync,flock,fork,fstat64,fsync,ftruncate,ftruncate64,futex,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,inotify_add_watch,inotify_rm_watch,ioctl,listen,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mprotect,mremap,msync,munmap,nanosleep,open,pipe,pipe2,poll,prctl,pread64,ptrace,pwrite64,read,readlink,recvfrom,recvmsg,rename,rmdir,sched_getparam,sched_getscheduler,sched_yield,sendmsg,sendto,setpgid,setpriority,setsockopt,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,stat64,statfs64,ugetrlimit,umask,uname,unlink,utimes,vfork,wait4,write,writev,Class
6470,0,13,6,0,5,0,48,0,1,1270,13,37,4,7,0,1,6,565,0,3,0,0,0,11,0,2,0,11,0,0,0,162,0,2,0,0,0,0,0,0,88,0,26,0,0,3,27,5,101,0,0,181,0,8,3,93,2,0,0,91,178,0,0,31,6,37,2,0,1,95,16,0,0,226,0,796,0,0,0,0,0,2,0,361,0,10,3,0,1,16,78,0,4,0,17,0,0,0,1,0,0,0,0,259,150,3
6471,0,9,6,0,12,0,20,0,6,56,9,22,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,14,4,0,0,84,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,6,29,0,0,49,0,8,7,36,3,0,0,58,54,0,0,28,6,28,2,0,0,91,24,0,0,18,0,0,0,3,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,25,0,0,0,1,3,0,0,0,38,3,3
6472,0,9,6,0,8,0,22,0,4,61,9,20,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,10,2,0,0,225,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,4,29,0,0,51,0,8,5,36,3,0,0,58,51,0,0,28,3,26,2,0,0,91,24,0,0,18,0,0,0,1,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,21,0,0,0,1,1,0,0,0,36,3,3
6473,0,25,34,0,18,1,69,0,2,486,25,27,1,2,0,7,11,69,0,1,0,0,0,69,5,2,0,31,0,0,0,545,0,2,10,10,10,0,0,0,36,0,28,0,0,3,177,10,40,0,0,83,1,37,10,1070,3,0,0,1060,301,0,0,14,6,40,8,0,0,1080,9,0,0,101,0,0,2,0,0,0,0,0,2,1,0,26,0,0,1,26,21,0,2,8,19,0,1,0,1,2,0,0,0,104,30,3
6474,0,9,6,0,12,0,23,0,6,59,9,22,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,14,4,0,0,72,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,6,29,0,0,52,0,8,7,35,3,0,0,58,54,0,0,28,9,28,2,0,0,91,24,0,0,18,0,0,0,3,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,25,0,0,0,1,3,0,0,0,38,3,3
6475,0,11,6,0,5,0,50,0,1,136,11,38,1,5,0,1,3,20,0,0,0,0,0,7,0,2,0,15,0,0,0,86,0,2,0,0,0,0,0,0,31,0,29,0,0,3,30,4,43,0,0,103,0,8,3,78,2,0,0,94,255,0,0,22,3,42,2,0,0,93,18,0,0,26,0,13,0,0,0,0,0,1,0,1,0,8,0,0,1,11,98,0,1,0,17,0,0,0,1,0,0,0,0,57,27,3
6476,0,12,6,0,17,1,22,0,7,119,12,26,3,0,0,1,1,22,0,4,0,0,0,6,0,2,0,18,5,0,0,122,0,2,0,0,0,0,0,0,27,0,32,0,2,3,26,6,40,0,0,93,0,10,8,50,3,0,0,64,75,0,0,33,3,33,2,0,1,95,20,0,0,600,0,1,0,3,0,0,0,1,0,2,0,9,3,0,1,16,17,0,3,0,43,0,0,0,1,3,0,0,0,65,33,3
6477,5870,41,168,0,22,5,363,0,2,141000,41,907,12,32,0,8,18,24100,0,6,0,0,0,98,5,2,0,920,0,0,0,5460,0,50,12,12,12,0,0,0,19800,0,54,0,8,17,290,1640,19800,0,0,963,1,40,13,332,5,0,0,302,562,0,0,142,31,874,9,0,2,152,19,0,1,7020,1,1140,16,1,0,0,0,4,16,365,0,43,12,2,1,47,204,0,22,12,48,0,3,0,1,2,0,0,0,3290,173,3
6478,0,9,6,0,12,0,20,0,6,59,9,22,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,14,4,0,0,81,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,6,29,0,0,48,0,8,7,37,3,0,0,58,54,0,0,28,3,28,2,0,0,91,24,0,0,18,0,0,0,3,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,25,0,0,0,1,3,0,0,0,38,3,3
6479,0,11,6,0,5,0,51,0,1,132,11,38,1,5,0,1,3,19,0,0,0,0,0,7,0,2,0,15,0,0,0,113,0,2,0,0,0,0,0,0,30,0,30,0,0,3,30,4,42,0,0,98,0,8,3,78,2,0,0,94,273,0,0,22,5,42,2,0,0,93,18,0,0,26,0,12,0,0,0,0,0,1,0,1,0,8,0,0,1,11,109,0,1,0,17,0,0,0,1,0,0,0,0,59,28,3
6480,0,9,6,0,6,0,25,0,3,138,9,21,1,2,0,1,3,3,0,1,0,0,0,6,0,2,0,8,1,0,0,104,0,2,0,0,0,0,0,0,10,0,23,0,0,3,23,5,25,0,0,70,0,8,4,47,3,0,0,72,65,0,0,42,3,25,2,0,0,91,38,0,0,16,0,1,0,0,0,0,0,0,0,1,0,6,0,0,1,10,73,0,1,0,20,0,0,0,1,0,0,0,0,43,7,3
6481,0,2,3,0,1,0,29,0,0,1540,16,46,0,10,0,0,0,264,0,0,0,0,0,0,0,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,191,0,617,0,0,0,11,41,240,0,0,1690,0,2,0,16,2,0,0,59,87,0,0,50,2,50,4,0,0,3,47,0,0,330,0,408,0,0,0,0,0,1,0,0,0,6,0,0,0,2,122,0,1,0,20,0,0,0,0,0,0,0,0,1420,6,3
6482,0,10,6,0,5,0,134,0,1,5460,10,68,1,22,0,1,9,1160,0,0,0,0,0,14,0,2,0,15,0,0,0,871,0,2,0,0,0,0,0,0,737,0,69,0,0,3,26,7,778,0,0,3920,0,8,3,92,2,0,0,104,193,0,0,37,3,42,2,0,0,90,23,0,0,332,0,1890,0,0,0,0,0,2,0,361,0,7,0,0,1,10,208,0,1,0,27,0,0,0,1,0,0,0,0,690,26,3
6483,898,34,32,0,46,1,180,0,5,18900,34,574,3,18,0,9,26,4320,0,1,0,0,0,213,25,2,0,566,0,1,0,2900,0,32,12,12,12,0,0,0,679,0,46,0,1,4,256,1160,665,0,0,300,1,111,13,189,6,0,0,201,270,0,0,58,3,572,10,0,0,117,15,0,6,3260,1,852,8,2,0,0,0,1,8,361,0,37,5,0,1,35,106,0,4,14,70,0,2,0,1,4,0,0,0,1910,78,3
6484,0,25,34,0,18,1,60,0,2,491,25,27,1,2,0,7,11,77,0,1,0,0,0,69,5,2,0,31,0,0,0,499,0,2,10,10,10,0,0,0,36,0,30,0,0,3,177,10,40,0,0,81,1,37,10,1050,3,0,0,1040,292,0,0,14,7,40,8,0,0,1060,9,0,0,107,0,0,2,0,0,0,0,0,2,1,0,26,0,0,1,26,21,0,2,8,19,0,1,0,1,2,0,0,0,112,30,3
6485,0,9,6,0,12,0,20,0,6,53,9,22,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,14,4,0,0,72,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,6,29,0,0,52,0,8,7,37,3,0,0,58,53,0,0,28,3,28,2,0,0,91,24,0,0,18,0,0,0,3,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,25,0,0,0,1,3,0,0,0,38,3,3
6486,0,10,6,0,5,0,52,0,1,136,10,38,1,5,0,1,3,20,0,0,0,0,0,7,0,2,0,15,0,0,0,93,0,2,0,0,0,0,0,0,30,0,30,0,0,3,26,4,42,0,0,102,0,8,3,75,2,0,0,91,236,0,0,22,7,42,2,0,0,92,18,0,0,26,0,13,0,0,0,0,0,1,0,1,0,7,0,0,1,10,109,0,1,0,17,0,0,0,1,0,0,0,0,58,24,3
6487,898,39,46,0,39,4,167,0,9,31600,39,558,7,22,0,8,20,6380,0,7,0,0,0,94,5,2,0,546,6,0,0,2810,0,36,12,12,12,0,0,0,2950,0,73,0,6,19,246,1130,2940,0,0,525,1,38,19,239,6,0,0,237,411,0,0,88,15,538,9,0,1,123,25,0,1,3030,1,878,5,5,0,0,0,1,5,363,0,41,16,0,1,46,163,0,17,12,81,0,2,0,1,6,0,0,0,1820,197,3
6488,0,9,6,0,12,0,21,0,6,57,9,22,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,14,4,0,0,82,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,6,29,0,0,57,0,8,7,37,3,0,0,58,55,0,0,28,7,28,2,0,0,91,24,0,0,18,0,0,0,3,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,25,0,0,0,1,3,0,0,0,38,3,3
6489,5020,41,150,0,22,5,359,0,2,136000,41,860,9,28,0,8,18,23700,0,6,0,0,0,95,5,2,0,878,0,0,0,3840,0,48,12,12,12,0,0,0,19600,0,53,0,8,19,286,1260,19600,0,0,360,1,40,13,312,5,0,0,285,410,0,0,123,19,836,9,0,2,145,17,0,1,6520,1,795,14,1,0,0,0,2,14,365,0,43,11,0,1,47,211,0,19,12,48,0,3,0,1,2,0,0,0,2930,102,3
6490,5870,40,42,0,22,2,389,0,2,138000,40,854,7,32,0,8,18,23700,0,6,0,0,0,96,5,2,0,839,0,0,0,5820,0,44,12,12,12,0,0,0,19400,0,55,0,2,5,283,1630,19400,0,0,899,1,40,13,324,5,0,0,295,425,0,0,137,29,835,9,0,2,146,19,0,1,6760,1,1140,16,1,0,0,0,2,16,362,0,42,7,2,1,46,203,0,8,12,48,0,3,0,1,2,0,0,0,3060,179,3
6491,0,11,6,0,9,0,47,0,1,2000,11,33,1,7,0,1,6,847,0,2,0,0,0,8,0,2,0,7,0,0,0,316,0,2,0,0,0,0,0,0,239,0,26,0,0,3,25,588,254,0,0,152,0,8,3,65,2,0,0,98,123,0,0,42,1,35,2,0,0,91,31,0,0,404,0,768,0,0,0,0,0,1,0,361,0,8,0,0,1,13,200,0,1,0,21,0,0,0,1,0,0,0,0,431,7,3
6492,0,13,6,0,5,0,44,0,1,1230,13,37,4,7,0,1,6,553,0,2,0,0,0,11,0,2,0,11,0,0,0,156,0,2,0,0,0,0,0,0,92,0,31,0,0,3,27,6,107,0,0,192,0,8,3,75,2,0,0,88,154,0,0,25,8,37,2,0,1,93,15,0,0,228,0,796,0,0,0,0,0,2,0,361,0,10,3,0,1,15,73,0,4,0,21,0,0,0,1,0,0,0,0,271,149,3
6493,4340,36,34,0,22,1,1130,0,2,119000,36,838,1,26,0,8,18,21100,0,1,0,0,0,87,5,2,0,807,0,0,0,3740,0,44,12,12,12,0,0,0,16500,0,63,0,0,3,282,1270,16500,0,0,256,1,39,13,340,5,0,0,258,807,0,0,100,21,832,9,0,0,131,16,0,1,8370,1,785,13,1,0,0,0,3,13,361,0,38,0,0,1,37,188,0,2,12,38,0,3,0,1,2,0,0,0,3130,87,3
6494,5700,39,34,0,22,5,332,0,2,120000,39,838,13,32,0,8,18,20600,0,5,0,0,0,111,5,2,0,832,0,0,0,5770,0,42,12,12,12,0,0,0,16400,0,76,0,8,11,289,1630,16400,0,0,923,1,39,13,502,5,0,0,286,946,0,0,130,12,813,9,0,5,140,19,0,1,15800,1,1140,16,1,0,0,0,1,16,365,0,41,16,8,1,44,237,0,14,12,48,0,3,0,1,2,0,0,0,5910,107,3
6495,0,9,6,0,10,0,21,0,5,74,9,21,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,12,3,0,0,69,0,2,0,0,0,0,0,0,15,0,20,0,0,3,23,4,32,0,0,53,0,8,6,38,3,0,0,58,56,0,0,28,1,27,2,0,0,91,24,0,0,18,0,0,0,2,0,0,0,0,0,1,0,6,0,0,1,10,41,0,1,0,23,0,0,0,1,2,0,0,0,37,6,3
6496,0,15,6,0,9,4,53,0,1,2140,15,70,5,7,0,1,6,863,0,3,0,0,0,24,0,2,0,80,0,0,0,387,0,10,0,0,0,0,0,0,250,0,34,0,8,19,29,609,261,0,0,191,0,8,3,80,2,0,0,110,181,0,0,45,5,61,2,0,5,95,31,0,0,447,0,766,0,0,0,0,0,2,0,365,0,12,4,0,1,18,201,0,17,0,25,0,0,0,1,0,0,0,0,442,9,3
6497,0,13,6,0,5,0,51,0,1,1260,13,37,4,7,0,1,6,550,0,3,0,0,0,11,0,2,0,11,0,0,0,239,0,2,0,0,0,0,0,0,88,0,26,0,0,3,27,5,101,0,0,196,0,8,3,85,2,0,0,91,173,0,0,32,6,37,2,0,1,95,16,0,0,225,0,796,0,0,0,0,0,2,0,361,0,10,3,0,1,16,78,0,4,0,17,0,0,0,1,0,0,0,0,257,150,3
6498,0,1,3,0,1,0,29,0,0,1360,16,46,0,10,0,0,0,235,0,0,0,0,0,0,0,0,0,1,0,0,0,75,0,0,0,0,0,0,0,0,173,0,616,0,0,0,7,41,222,0,0,1600,0,2,0,18,2,0,0,54,90,0,0,48,3,50,4,0,0,2,45,0,0,313,0,352,0,0,0,0,0,1,0,0,0,5,0,0,0,1,115,0,1,0,20,0,0,0,0,0,0,0,0,1400,6,3
6499,0,10,6,0,5,3,46,0,1,1210,10,64,7,7,0,1,6,517,0,2,0,0,0,23,0,2,0,65,0,0,0,145,0,8,0,0,0,0,0,0,91,0,26,0,6,15,24,21,106,0,0,227,0,8,3,69,2,0,0,79,161,0,0,25,7,55,2,0,4,90,15,0,0,258,0,799,0,0,0,0,0,3,0,364,0,7,6,0,1,12,73,0,16,0,21,0,0,0,1,0,0,0,0,265,101,3
6500,0,9,6,0,8,0,22,0,4,57,9,20,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,10,2,0,0,80,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,4,29,0,0,47,0,8,5,36,3,0,0,58,51,0,0,28,2,26,2,0,0,91,24,0,0,18,0,0,0,1,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,21,0,0,0,1,1,0,0,0,36,3,3
6501,0,10,6,0,5,0,143,0,1,2200,10,86,1,31,0,1,12,702,0,0,0,0,0,17,0,2,0,16,0,0,0,295,0,2,0,0,0,0,0,0,239,0,93,0,0,3,27,9,236,0,0,10000,0,8,3,118,2,0,0,132,253,0,0,65,9,44,2,0,1,92,43,0,0,284,0,971,0,0,0,0,0,1,0,361,0,8,0,0,1,10,284,0,1,0,31,0,0,0,1,0,0,0,0,458,49,3
6502,0,14,6,0,5,0,40,0,1,1230,14,36,3,7,0,1,6,545,0,2,0,0,0,10,0,2,0,10,0,0,0,114,0,2,0,0,0,0,0,0,93,0,30,0,0,3,31,6,108,0,0,205,0,8,3,80,2,0,0,91,166,0,0,25,3,37,2,0,1,94,15,0,0,228,0,796,0,0,0,0,0,1,0,361,0,11,2,0,1,16,73,0,3,0,21,0,0,0,1,0,0,0,0,268,143,3
6503,0,11,32,0,10,0,29,0,3,1070,11,34,1,7,0,1,6,482,0,2,0,0,0,8,0,2,0,20,1,0,0,95,0,2,0,0,0,0,0,0,44,0,26,0,0,3,28,6,55,0,0,140,0,13,4,73,3,0,0,83,156,0,0,27,3,38,2,0,0,91,16,0,0,252,0,776,0,0,0,0,0,0,0,361,0,8,0,0,1,13,108,0,1,0,20,0,0,0,1,0,0,0,0,244,65,3
6504,0,27,6,3,23,3,80,0,2,1470,27,47,5,9,0,7,17,604,0,1,0,0,0,85,5,2,0,27,0,0,0,468,0,2,10,10,10,0,0,0,85,0,36,0,4,8,179,31,82,0,0,169,1,34,10,116,4,0,0,125,262,0,0,27,18,52,9,0,2,109,16,0,0,846,0,732,3,0,0,0,0,3,3,362,0,28,6,0,1,28,68,0,6,9,34,0,1,0,1,2,0,0,0,303,29,3
6505,0,25,34,0,18,1,65,0,2,449,25,27,1,2,0,7,11,63,0,1,0,0,0,69,5,2,0,31,0,0,0,590,0,2,10,10,10,0,0,0,36,0,30,0,0,3,177,10,40,0,0,98,1,37,10,1030,3,0,0,1020,299,0,0,14,6,40,8,0,0,1040,9,0,0,97,0,0,2,0,0,0,0,0,2,1,0,26,0,0,1,26,21,0,2,8,19,0,1,0,1,2,0,0,0,106,30,3
6506,5870,41,158,0,22,5,431,0,2,148000,41,944,11,32,0,8,18,25200,0,6,0,0,0,98,5,2,0,956,0,0,0,5790,0,52,12,12,12,0,0,0,21100,0,53,0,8,17,290,1640,21100,0,0,937,1,40,13,300,5,0,0,295,462,0,0,136,25,911,9,0,2,145,19,0,1,6890,1,1140,16,1,0,0,0,5,16,365,0,43,12,2,1,47,204,0,22,12,48,0,3,0,1,2,0,0,0,3300,167,3
6507,0,9,6,0,12,0,20,0,6,59,9,22,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,14,4,0,0,82,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,6,29,0,0,48,0,8,7,36,3,0,0,58,53,0,0,28,3,28,2,0,0,91,24,0,0,18,0,0,0,3,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,25,0,0,0,1,3,0,0,0,38,3,3
6508,0,1,3,0,1,0,28,0,0,1450,16,46,0,10,0,0,0,244,0,0,0,0,0,0,0,0,0,1,0,0,0,58,0,0,0,0,0,0,0,0,187,0,608,0,0,0,7,43,236,0,0,1650,0,2,0,9,2,0,0,53,91,0,0,48,1,50,4,0,0,2,44,0,0,326,0,412,0,0,0,0,0,1,0,0,0,5,0,0,0,1,114,0,1,0,20,0,0,0,0,0,0,0,0,1390,3,3
6509,0,8,6,0,3,0,8,0,1,15,8,18,1,0,0,1,1,3,0,0,0,0,0,5,0,2,0,6,0,0,0,38,0,2,0,0,0,0,0,0,9,0,17,0,0,3,21,3,19,0,0,30,0,8,3,27,2,0,0,30,34,0,0,0,0,23,2,0,0,88,1,0,0,16,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,0,1,0,11,0,0,0,1,0,0,0,0,32,3,3
6510,0,13,6,0,5,0,42,0,1,1260,13,37,4,7,0,1,6,555,0,2,0,0,0,11,0,2,0,11,0,0,0,158,0,2,0,0,0,0,0,0,88,0,30,0,0,3,27,5,101,0,0,194,0,8,3,83,2,0,0,92,168,0,0,29,9,37,2,0,1,95,17,0,0,225,0,796,0,0,0,0,0,3,0,361,0,10,3,0,1,15,34,0,4,0,17,0,0,0,1,0,0,0,0,261,154,3
6511,0,11,6,0,5,0,117,0,1,1960,11,86,1,31,0,1,12,624,0,0,0,0,0,17,0,2,0,16,0,0,0,305,0,2,0,0,0,0,0,0,189,0,66,0,0,3,31,9,186,0,0,10200,0,8,3,103,2,0,0,135,242,0,0,65,7,44,2,0,1,93,43,0,0,268,0,982,0,0,0,0,0,2,0,361,0,9,0,0,1,11,281,0,1,0,31,0,0,0,1,0,0,0,0,389,48,3
6512,0,9,6,0,7,0,75,0,1,1340,9,57,1,16,0,1,8,551,0,1,0,0,0,12,0,2,0,14,0,0,0,79,0,2,0,0,0,0,0,0,90,0,40,0,0,3,23,6,100,0,0,243,0,8,3,78,2,0,0,124,119,0,0,65,1,41,2,0,0,91,49,0,0,228,0,814,0,0,0,0,0,0,0,361,0,6,0,0,1,10,189,0,1,0,24,0,0,0,1,0,0,0,0,294,15,3
6513,0,9,6,0,12,0,20,0,6,54,9,22,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,14,4,0,0,57,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,6,29,0,0,54,0,8,7,37,3,0,0,58,54,0,0,28,2,28,2,0,0,91,24,0,0,18,0,0,0,3,0,0,0,0,0,1,0,6,0,0,1,10,41,0,1,0,25,0,0,0,1,3,0,0,0,38,3,3
6514,4940,39,144,0,39,5,364,0,10,138000,39,835,9,28,0,8,18,24300,0,4,0,0,0,91,5,2,0,831,7,0,0,3490,0,48,12,12,12,0,0,0,20200,0,52,0,8,20,281,1260,20200,0,0,389,1,39,20,309,6,0,0,277,415,0,0,115,17,812,9,0,1,141,17,0,1,4850,1,800,14,7,0,0,0,2,14,365,0,41,19,0,1,43,228,0,19,12,72,0,3,0,1,8,0,0,0,2110,126,3
6515,5870,41,150,0,22,5,425,0,2,140000,41,830,9,32,0,8,18,23800,0,6,0,0,0,95,5,2,0,845,0,0,0,4980,0,46,12,12,12,0,0,0,19600,0,53,0,8,19,290,1610,19600,0,0,871,1,40,13,293,5,0,0,292,400,0,0,132,19,800,9,0,2,142,19,0,1,6560,1,1100,16,1,0,0,0,1,16,365,0,43,11,0,1,47,229,0,19,12,48,0,3,0,1,2,0,0,0,3080,99,3
6516,0,12,6,0,15,1,20,0,6,120,12,25,3,0,0,1,1,17,0,4,0,0,0,6,0,2,0,16,4,0,0,134,0,2,0,0,0,0,0,0,25,0,28,0,2,3,26,6,37,0,0,76,0,10,7,56,3,0,0,71,90,0,0,41,1,32,2,0,1,94,28,0,0,603,0,1,0,2,0,0,0,0,0,2,0,9,3,0,1,16,44,0,3,0,35,0,0,0,1,2,0,0,0,51,36,3
6517,0,11,6,0,9,0,49,0,1,2050,11,33,1,7,0,1,6,858,0,2,0,0,0,8,0,2,0,7,0,0,0,327,0,2,0,0,0,0,0,0,242,0,25,0,0,3,25,591,257,0,0,162,0,8,3,66,2,0,0,98,123,0,0,42,3,35,2,0,0,91,31,0,0,406,0,775,0,0,0,0,0,1,0,361,0,8,0,0,1,13,200,0,1,0,21,0,0,0,1,0,0,0,0,432,7,3
6518,0,10,6,0,6,0,26,0,3,137,10,21,1,2,0,1,3,3,0,1,0,0,0,6,0,2,0,8,1,0,0,93,0,2,0,0,0,0,0,0,11,0,23,0,0,3,27,5,26,0,0,70,0,8,4,51,3,0,0,75,67,0,0,42,3,25,2,0,0,92,38,0,0,16,0,1,0,0,0,0,0,0,0,1,0,7,0,0,1,11,73,0,1,0,20,0,0,0,1,0,0,0,0,44,7,3
6519,898,35,32,0,46,1,176,0,5,19100,35,660,3,18,0,9,26,4330,0,1,0,0,0,213,25,2,0,650,0,1,0,2800,0,36,12,12,12,0,0,0,709,0,46,0,1,4,263,1160,694,0,0,254,1,111,13,190,6,0,0,203,271,0,0,58,4,658,10,0,0,118,15,0,6,3400,1,809,8,2,0,0,0,1,8,361,0,38,5,0,1,36,113,0,4,14,70,0,2,0,1,4,0,0,0,1860,70,3
6520,0,25,34,0,18,1,67,0,2,493,25,27,1,2,0,7,11,64,0,1,0,0,0,69,5,2,0,31,0,0,0,508,0,2,10,10,10,0,0,0,36,0,30,0,0,3,177,10,40,0,0,102,1,37,10,1100,3,0,0,1090,303,0,0,14,7,40,8,0,0,1110,9,0,0,100,0,0,2,0,0,0,0,0,2,1,0,26,0,0,1,26,21,0,2,8,19,0,1,0,1,2,0,0,0,105,30,3
6521,0,9,6,0,8,0,22,0,4,57,9,20,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,10,2,0,0,79,0,2,0,0,0,0,0,0,15,0,18,0,0,3,23,4,29,0,0,47,0,8,5,37,3,0,0,58,52,0,0,28,8,26,2,0,0,91,24,0,0,18,0,0,0,1,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,21,0,0,0,1,1,0,0,0,36,3,3
6522,0,10,6,0,10,1,23,0,5,231,10,25,3,0,0,1,1,16,0,2,0,0,0,6,0,2,0,15,3,0,0,126,0,2,0,0,0,0,0,0,24,0,25,0,2,4,24,6,34,0,0,63,0,10,6,55,3,0,0,74,68,0,0,43,3,31,2,0,1,93,36,0,0,598,0,1,0,2,0,0,0,0,0,2,0,7,3,0,1,12,42,0,3,0,29,0,0,0,1,2,0,0,0,48,9,3
6523,0,8,6,0,5,0,28,0,1,885,8,32,1,6,0,1,6,469,0,0,0,0,0,8,0,2,0,7,0,0,0,35,0,2,0,0,0,0,0,0,29,0,19,0,0,3,21,4,41,0,0,95,0,8,3,53,2,0,0,71,88,0,0,19,0,34,2,0,0,88,14,0,0,204,0,732,0,0,0,0,0,0,0,361,0,5,0,0,1,8,63,0,1,0,15,0,0,0,1,0,0,0,0,219,2,3
6524,0,9,6,0,10,0,23,0,5,82,9,21,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,12,3,0,0,85,0,2,0,0,0,0,0,0,15,0,19,0,0,3,23,4,32,0,0,52,0,8,6,48,3,0,0,58,56,0,0,28,1,27,2,0,0,91,24,0,0,18,0,0,0,2,0,0,0,0,0,1,0,6,0,0,1,10,41,0,1,0,23,0,0,0,1,2,0,0,0,37,7,3
6525,5700,38,34,0,22,1,271,0,2,32200,38,798,3,32,0,8,18,5850,0,4,0,0,0,89,5,2,0,762,0,0,0,6430,0,42,12,12,12,0,0,0,1600,0,71,0,0,3,280,1570,1590,0,0,717,1,39,13,658,5,0,0,283,937,0,0,127,94,784,9,0,1,139,19,0,1,9050,1,1070,16,1,0,0,0,3,16,361,0,40,2,0,1,42,198,0,4,12,38,0,3,0,1,2,0,0,0,3380,149,3
6526,4630,40,144,0,39,4,351,0,10,124000,40,814,8,28,0,8,18,21800,0,4,0,0,0,91,5,2,0,811,7,0,0,3710,0,46,12,12,12,0,0,0,17800,0,53,0,6,19,286,1250,17800,0,0,375,1,40,20,288,6,0,0,284,403,0,0,120,14,792,9,0,1,146,17,0,1,4820,1,792,14,7,0,0,0,1,14,363,0,42,17,0,1,44,194,0,18,12,72,0,3,0,1,8,0,0,0,2120,133,3
6527,0,10,6,0,12,1,26,0,6,211,10,26,3,0,0,1,1,18,0,2,0,0,0,6,0,2,0,17,4,0,0,122,0,2,0,0,0,0,0,0,25,0,25,0,2,4,24,6,36,0,0,72,0,10,7,56,3,0,0,63,88,0,0,33,4,32,2,0,1,92,26,0,0,598,0,1,0,3,0,0,0,1,0,2,0,7,3,0,1,12,42,0,3,0,33,0,0,0,1,3,0,0,0,52,12,3
6528,0,8,32,0,3,0,20,0,1,54,8,18,1,0,0,1,1,10,0,0,0,0,0,5,0,2,0,17,0,0,0,66,0,2,0,0,0,0,0,0,14,0,15,0,0,3,22,7,27,0,0,57,0,13,3,36,2,0,0,33,106,0,0,3,1,25,2,0,0,88,4,0,0,55,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,4,0,1,0,14,0,0,0,1,0,0,0,0,29,8,3
6529,0,9,6,0,10,0,19,0,5,74,9,21,1,0,0,1,1,12,0,1,0,0,0,5,0,2,0,12,3,0,0,73,0,2,0,0,0,0,0,0,15,0,20,0,0,3,23,4,32,0,0,52,0,8,6,38,3,0,0,58,56,0,0,28,2,27,2,0,0,91,24,0,0,18,0,0,0,2,0,0,0,1,0,1,0,6,0,0,1,10,41,0,1,0,23,0,0,0,1,2,0,0,0,37,6,3
6530,0,10,6,0,8,1,22,0,4,108,10,24,3,1,0,1,1,13,0,2,0,0,0,6,0,2,0,12,2,0,0,107,0,2,0,0,0,0,0,0,24,0,19,0,2,3,25,7,34,0,0,71,0,8,5,44,3,0,0,61,100,0,0,31,4,28,2,0,1,92,23,0,0,20,0,1,0,1,0,0,0,1,0,2,0,7,3,0,1,12,42,0,3,0,21,0,0,0,1,1,0,0,0,37,14,3
